idcuenta,tipocuentaid,tipocuenta,cuentamayor,subcuenta,cuentaanalisis,periodo,saldoanterior,saldo,generado_en
40025822,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-14 GRATIFICACIONES,,2026-07-01T00:00:00.000Z,0,1180536,2026-09-24T21:40:48.093Z
40025822,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-14 GRATIFICACIONES,,2026-08-01T00:00:00.000Z,0,1171626,2026-09-24T21:40:48.093Z
40026013,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-20 COMISIONES,,2026-01-01T00:00:00.000Z,0,240000,2026-09-24T21:40:48.093Z
40026013,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-20 COMISIONES,,2026-02-01T00:00:00.000Z,0,240000,2026-09-24T21:40:48.093Z
40026013,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-20 COMISIONES,,2026-03-01T00:00:00.000Z,0,240000,2026-09-24T21:40:48.093Z
40026013,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-20 COMISIONES,,2026-04-01T00:00:00.000Z,0,180000,2026-09-24T21:40:48.093Z
40026013,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-20 COMISIONES,,2026-05-01T00:00:00.000Z,0,195982,2026-09-24T21:40:48.093Z
40026013,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-20 COMISIONES,,2026-06-01T00:00:00.000Z,0,320000,2026-09-24T21:40:48.093Z
40026013,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-20 COMISIONES,,2026-07-01T00:00:00.000Z,0,120000,2026-09-24T21:40:48.093Z
40026013,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-20 COMISIONES,,2026-08-01T00:00:00.000Z,0,120000,2026-09-24T21:40:48.093Z
40026078,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-21 Peajes,,2026-04-01T00:00:00.000Z,0,5350,2026-09-24T21:40:48.093Z
40025830,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-26 LOCOMOCION Y COLACION,,2026-01-01T00:00:00.000Z,0,699422,2026-09-24T21:40:48.093Z
40025830,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-26 LOCOMOCION Y COLACION,,2026-02-01T00:00:00.000Z,0,753756,2026-09-24T21:40:48.093Z
40025830,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-26 LOCOMOCION Y COLACION,,2026-03-01T00:00:00.000Z,0,867422,2026-09-24T21:40:48.093Z
40025830,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-26 LOCOMOCION Y COLACION,,2026-04-01T00:00:00.000Z,0,937755,2026-09-24T21:40:48.093Z
40025830,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-26 LOCOMOCION Y COLACION,,2026-05-01T00:00:00.000Z,0,1276422,2026-09-24T21:40:48.093Z
40025830,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-26 LOCOMOCION Y COLACION,,2026-06-01T00:00:00.000Z,0,1320227,2026-09-24T21:40:48.093Z
40025830,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-26 LOCOMOCION Y COLACION,,2026-07-01T00:00:00.000Z,0,1643352,2026-09-24T21:40:48.093Z
40025830,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-26 LOCOMOCION Y COLACION,,2026-08-01T00:00:00.000Z,0,1785544,2026-09-24T21:40:48.093Z
40026050,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-29 GASTOS COMUNES,,2026-01-01T00:00:00.000Z,0,571921,2026-09-24T21:40:48.093Z
40026050,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-29 GASTOS COMUNES,,2026-04-01T00:00:00.000Z,0,1220150,2026-09-24T21:40:48.093Z
40025832,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-30 ARRIENDOS,,2026-01-01T00:00:00.000Z,0,76000,2026-09-24T21:40:48.093Z
40025832,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-30 ARRIENDOS,,2026-02-01T00:00:00.000Z,0,412903,2026-09-24T21:40:48.093Z
40025832,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-30 ARRIENDOS,,2026-03-01T00:00:00.000Z,0,801100,2026-09-24T21:40:48.093Z
40025832,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-30 ARRIENDOS,,2026-04-01T00:00:00.000Z,0,802014,2026-09-24T21:40:48.093Z
40025832,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-30 ARRIENDOS,,2026-05-01T00:00:00.000Z,0,802014,2026-09-24T21:40:48.093Z
40025832,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-30 ARRIENDOS,,2026-06-01T00:00:00.000Z,0,817834,2026-09-24T21:40:48.093Z
40025832,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-30 ARRIENDOS,,2026-07-01T00:00:00.000Z,0,817834,2026-09-24T21:40:48.093Z
40025832,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-30 ARRIENDOS,,2026-08-01T00:00:00.000Z,0,817834,2026-09-24T21:40:48.093Z
40025833,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-31 TELEFONOS TELEX CORREO,,2026-01-01T00:00:00.000Z,0,73480,2026-09-24T21:40:48.093Z
40025833,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-31 TELEFONOS TELEX CORREO,,2026-02-01T00:00:00.000Z,0,73480,2026-09-24T21:40:48.093Z
40025833,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-31 TELEFONOS TELEX CORREO,,2026-03-01T00:00:00.000Z,0,298463,2026-09-24T21:40:48.093Z
40025833,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-31 TELEFONOS TELEX CORREO,,2026-04-01T00:00:00.000Z,0,91470,2026-09-24T21:40:48.093Z
40025833,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-31 TELEFONOS TELEX CORREO,,2026-05-01T00:00:00.000Z,0,74823,2026-09-24T21:40:48.093Z
40025833,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-31 TELEFONOS TELEX CORREO,,2026-06-01T00:00:00.000Z,0,135221,2026-09-24T21:40:48.093Z
40025833,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-31 TELEFONOS TELEX CORREO,,2026-07-01T00:00:00.000Z,0,100388,2026-09-24T21:40:48.093Z
40025833,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-31 TELEFONOS TELEX CORREO,,2026-08-01T00:00:00.000Z,0,153790,2026-09-24T21:40:48.093Z
40025834,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-32 SUSCRIPCIONES Y PUBLICACIONES,,2026-03-01T00:00:00.000Z,0,30000,2026-09-24T21:40:48.093Z
40026578,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-35 VIATICO COMERCIAL,,2026-01-01T00:00:00.000Z,0,591000,2026-09-24T21:40:48.093Z
40026578,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-35 VIATICO COMERCIAL,,2026-02-01T00:00:00.000Z,0,726000,2026-09-24T21:40:48.093Z
40026578,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-35 VIATICO COMERCIAL,,2026-03-01T00:00:00.000Z,0,977740,2026-09-24T21:40:48.093Z
40026578,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-35 VIATICO COMERCIAL,,2026-04-01T00:00:00.000Z,0,1482791,2026-09-24T21:40:48.093Z
40026578,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-35 VIATICO COMERCIAL,,2026-05-01T00:00:00.000Z,0,1372819,2026-09-24T21:40:48.093Z
40026578,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-35 VIATICO COMERCIAL,,2026-07-01T00:00:00.000Z,0,2127153,2026-09-24T21:40:48.093Z
40025835,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-37 SERVICIOS COMPUTACIONALES,,2026-02-01T00:00:00.000Z,0,17551,2026-09-24T21:40:48.093Z
40025835,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-37 SERVICIOS COMPUTACIONALES,,2026-03-01T00:00:00.000Z,0,17306,2026-09-24T21:40:48.093Z
40025835,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-37 SERVICIOS COMPUTACIONALES,,2026-04-01T00:00:00.000Z,0,45222,2026-09-24T21:40:48.093Z
40025835,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-37 SERVICIOS COMPUTACIONALES,,2026-05-01T00:00:00.000Z,0,250637,2026-09-24T21:40:48.093Z
40025835,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-37 SERVICIOS COMPUTACIONALES,,2026-06-01T00:00:00.000Z,0,21307,2026-09-24T21:40:48.093Z
40025835,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-37 SERVICIOS COMPUTACIONALES,,2026-08-01T00:00:00.000Z,0,232657,2026-09-24T21:40:48.093Z
40026069,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-49 UNIFORME PERSONAL,,2026-01-01T00:00:00.000Z,0,321060,2026-09-24T21:40:48.093Z
40026069,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-49 UNIFORME PERSONAL,,2026-02-01T00:00:00.000Z,0,392873,2026-09-24T21:40:48.093Z
40026069,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-49 UNIFORME PERSONAL,,2026-04-01T00:00:00.000Z,0,100000,2026-09-24T21:40:48.093Z
40026069,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-49 UNIFORME PERSONAL,,2026-05-01T00:00:00.000Z,0,130000,2026-09-24T21:40:48.093Z
40026069,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-49 UNIFORME PERSONAL,,2026-06-01T00:00:00.000Z,0,17070,2026-09-24T21:40:48.093Z
40026318,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-67 INTERNET,,2026-01-01T00:00:00.000Z,0,71498,2026-09-24T21:40:48.093Z
40026318,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-67 INTERNET,,2026-02-01T00:00:00.000Z,0,75044,2026-09-24T21:40:48.093Z
40026318,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-67 INTERNET,,2026-03-01T00:00:00.000Z,0,75204,2026-09-24T21:40:48.093Z
40026318,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-67 INTERNET,,2026-04-01T00:00:00.000Z,0,75301,2026-09-24T21:40:48.093Z
40026318,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-67 INTERNET,,2026-05-01T00:00:00.000Z,0,76547,2026-09-24T21:40:48.093Z
40026318,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-67 INTERNET,,2026-06-01T00:00:00.000Z,0,76754,2026-09-24T21:40:48.093Z
40026318,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-67 INTERNET,,2026-07-01T00:00:00.000Z,0,80167,2026-09-24T21:40:48.093Z
40026318,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-67 INTERNET,,2026-08-01T00:00:00.000Z,0,59935,2026-09-24T21:40:48.093Z
40026398,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-78 MAQUINAS EQUIPOS Y BOMBAS,,2026-01-01T00:00:00.000Z,0,18238731,2026-09-24T21:40:48.093Z
40026398,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-78 MAQUINAS EQUIPOS Y BOMBAS,,2026-02-01T00:00:00.000Z,0,156260,2026-09-24T21:40:48.093Z
40026398,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-78 MAQUINAS EQUIPOS Y BOMBAS,,2026-03-01T00:00:00.000Z,0,17879332,2026-09-24T21:40:48.093Z
40026398,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-78 MAQUINAS EQUIPOS Y BOMBAS,,2026-04-01T00:00:00.000Z,0,5782102,2026-09-24T21:40:48.093Z
40026398,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-78 MAQUINAS EQUIPOS Y BOMBAS,,2026-05-01T00:00:00.000Z,0,109999,2026-09-24T21:40:48.093Z
40026398,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-78 MAQUINAS EQUIPOS Y BOMBAS,,2026-06-01T00:00:00.000Z,0,592988,2026-09-24T21:40:48.093Z
40026398,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-78 MAQUINAS EQUIPOS Y BOMBAS,,2026-07-01T00:00:00.000Z,0,2263839,2026-09-24T21:40:48.093Z
40026398,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-78 MAQUINAS EQUIPOS Y BOMBAS,,2026-08-01T00:00:00.000Z,0,3123361,2026-09-24T21:40:48.093Z
40026409,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-83 BONOS,,2026-01-01T00:00:00.000Z,0,2377784,2026-09-24T21:40:48.093Z
40026409,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-83 BONOS,,2026-02-01T00:00:00.000Z,0,2511921,2026-09-24T21:40:48.093Z
40026409,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-83 BONOS,,2026-03-01T00:00:00.000Z,0,1787090,2026-09-24T21:40:48.093Z
40026409,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-83 BONOS,,2026-04-01T00:00:00.000Z,0,1603240,2026-09-24T21:40:48.093Z
40026409,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-83 BONOS,,2026-05-01T00:00:00.000Z,0,2014090,2026-09-24T21:40:48.093Z
40026409,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-83 BONOS,,2026-06-01T00:00:00.000Z,0,778273,2026-09-24T21:40:48.093Z
40026409,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-83 BONOS,,2026-07-01T00:00:00.000Z,0,589250,2026-09-24T21:40:48.093Z
40026409,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-83 BONOS,,2026-08-01T00:00:00.000Z,0,503726,2026-09-24T21:40:48.093Z
40026505,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-93 COMISION POR FACTORING,,2026-04-01T00:00:00.000Z,0,50412,2026-09-24T21:40:48.093Z
40026866,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-46 TABLEROS,,2026-01-01T00:00:00.000Z,0,10050304,2026-09-24T21:40:48.093Z
40026866,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-46 TABLEROS,,2026-02-01T00:00:00.000Z,0,3650000,2026-09-24T21:40:48.093Z
40026866,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-46 TABLEROS,,2026-03-01T00:00:00.000Z,0,1350000,2026-09-24T21:40:48.093Z
40026866,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-46 TABLEROS,,2026-04-01T00:00:00.000Z,0,1100000,2026-09-24T21:40:48.093Z
40026866,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-46 TABLEROS,,2026-05-01T00:00:00.000Z,0,1950000,2026-09-24T21:40:48.093Z
40026866,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-46 TABLEROS,,2026-06-01T00:00:00.000Z,0,1950000,2026-09-24T21:40:48.093Z
40026866,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-46 TABLEROS,,2026-07-01T00:00:00.000Z,0,3782063,2026-09-24T21:40:48.093Z
40026866,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-46 TABLEROS,,2026-08-01T00:00:00.000Z,0,2135491,2026-09-24T21:40:48.093Z
40026910,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-53 MANTENCION DE DUCTOS,,2026-02-01T00:00:00.000Z,0,410000,2026-09-24T21:40:48.093Z
40026910,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-53 MANTENCION DE DUCTOS,,2026-03-01T00:00:00.000Z,0,1000000,2026-09-24T21:40:48.093Z
40026910,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-53 MANTENCION DE DUCTOS,,2026-05-01T00:00:00.000Z,0,1000000,2026-09-24T21:40:48.093Z
40026910,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-53 MANTENCION DE DUCTOS,,2026-08-01T00:00:00.000Z,0,410000,2026-09-24T21:40:48.093Z
40026974,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-63 ANALISIS DE MUESTRAS,,2026-01-01T00:00:00.000Z,0,54024,2026-09-24T21:40:48.093Z
40026974,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-63 ANALISIS DE MUESTRAS,,2026-02-01T00:00:00.000Z,0,27007,2026-09-24T21:40:48.093Z
40026974,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-63 ANALISIS DE MUESTRAS,,2026-03-01T00:00:00.000Z,0,569743,2026-09-24T21:40:48.093Z
40026974,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-63 ANALISIS DE MUESTRAS,,2026-04-01T00:00:00.000Z,0,27119,2026-09-24T21:40:48.093Z
40026974,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-63 ANALISIS DE MUESTRAS,,2026-05-01T00:00:00.000Z,0,163527,2026-09-24T21:40:48.093Z
40026974,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-63 ANALISIS DE MUESTRAS,,2026-07-01T00:00:00.000Z,0,27758,2026-09-24T21:40:48.093Z
40026974,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-63 ANALISIS DE MUESTRAS,,2026-08-01T00:00:00.000Z,0,138895,2026-09-24T21:40:48.093Z
40025921,4,Total Pérdidas,4205 GASTOS FINANCIEROS,4205-05 DEPRECIACION,,2026-01-01T00:00:00.000Z,0,29219,2026-09-24T21:40:48.093Z
40025921,4,Total Pérdidas,4205 GASTOS FINANCIEROS,4205-05 DEPRECIACION,,2026-02-01T00:00:00.000Z,0,33789,2026-09-24T21:40:48.093Z
40025921,4,Total Pérdidas,4205 GASTOS FINANCIEROS,4205-05 DEPRECIACION,,2026-03-01T00:00:00.000Z,0,44733,2026-09-24T21:40:48.093Z
40025921,4,Total Pérdidas,4205 GASTOS FINANCIEROS,4205-05 DEPRECIACION,,2026-04-01T00:00:00.000Z,0,61009,2026-09-24T21:40:48.093Z
40025921,4,Total Pérdidas,4205 GASTOS FINANCIEROS,4205-05 DEPRECIACION,,2026-05-01T00:00:00.000Z,0,79099,2026-09-24T21:40:48.093Z
40025921,4,Total Pérdidas,4205 GASTOS FINANCIEROS,4205-05 DEPRECIACION,,2026-06-01T00:00:00.000Z,0,87703,2026-09-24T21:40:48.093Z
40025921,4,Total Pérdidas,4205 GASTOS FINANCIEROS,4205-05 DEPRECIACION,,2026-07-01T00:00:00.000Z,0,108453,2026-09-24T21:40:48.093Z
40025926,4,Total Pérdidas,4301 GASTOS DE VENTAS,4301-06 COMISIONES TRANSBANK,,2026-01-01T00:00:00.000Z,0,55195,2026-09-24T21:40:48.093Z
40025926,4,Total Pérdidas,4301 GASTOS DE VENTAS,4301-06 COMISIONES TRANSBANK,,2026-02-01T00:00:00.000Z,0,13997,2026-09-24T21:40:48.093Z
40025926,4,Total Pérdidas,4301 GASTOS DE VENTAS,4301-06 COMISIONES TRANSBANK,,2026-03-01T00:00:00.000Z,0,15425,2026-09-24T21:40:48.093Z
40025926,4,Total Pérdidas,4301 GASTOS DE VENTAS,4301-06 COMISIONES TRANSBANK,,2026-04-01T00:00:00.000Z,0,10286,2026-09-24T21:40:48.093Z
40025926,4,Total Pérdidas,4301 GASTOS DE VENTAS,4301-06 COMISIONES TRANSBANK,,2026-05-01T00:00:00.000Z,0,247132,2026-09-24T21:40:48.093Z
40025926,4,Total Pérdidas,4301 GASTOS DE VENTAS,4301-06 COMISIONES TRANSBANK,,2026-07-01T00:00:00.000Z,0,125,2026-09-24T21:40:48.093Z
40026066,4,Total Pérdidas,4501 CORRECCION MONETARIA,4501-13 DIFERENCIAS DE PAGO,,2026-01-01T00:00:00.000Z,0,27,2026-09-24T21:40:48.093Z
40026066,4,Total Pérdidas,4501 CORRECCION MONETARIA,4501-13 DIFERENCIAS DE PAGO,,2026-02-01T00:00:00.000Z,0,-2495,2026-09-24T21:40:48.093Z
40026066,4,Total Pérdidas,4501 CORRECCION MONETARIA,4501-13 DIFERENCIAS DE PAGO,,2026-03-01T00:00:00.000Z,0,-95,2026-09-24T21:40:48.093Z
40026066,4,Total Pérdidas,4501 CORRECCION MONETARIA,4501-13 DIFERENCIAS DE PAGO,,2026-04-01T00:00:00.000Z,0,15,2026-09-24T21:40:48.093Z
40026066,4,Total Pérdidas,4501 CORRECCION MONETARIA,4501-13 DIFERENCIAS DE PAGO,,2026-05-01T00:00:00.000Z,0,903,2026-09-24T21:40:48.093Z
40026066,4,Total Pérdidas,4501 CORRECCION MONETARIA,4501-13 DIFERENCIAS DE PAGO,,2026-06-01T00:00:00.000Z,0,104,2026-09-24T21:40:48.093Z
40026066,4,Total Pérdidas,4501 CORRECCION MONETARIA,4501-13 DIFERENCIAS DE PAGO,,2026-08-01T00:00:00.000Z,0,4,2026-09-24T21:40:48.093Z
40026271,4,Total Pérdidas,4501 CORRECCION MONETARIA,4501-17 DIFERENCIA DE CAMBIO,,2026-08-01T00:00:00.000Z,0,803,2026-09-24T21:40:48.093Z
40025879,4,Total Pérdidas,4701 IMPUESTO AL LUJO,4701-01 IMPTO PRIMERA CATEGORIA,,2026-05-01T00:00:00.000Z,0,2705502,2026-09-24T21:40:48.093Z
