idcuenta,tipocuentaid,tipocuenta,cuentamayor,subcuenta,cuentaanalisis,periodo,saldoanterior,saldo,generado_en
40025814,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-06 MANT VEHICULOS Y EQ TRANSP,,2026-03-01T00:00:00.000Z,0,1368609,2026-09-24T11:09:23.394Z
40025814,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-06 MANT VEHICULOS Y EQ TRANSP,,2026-04-01T00:00:00.000Z,0,778154,2026-09-24T11:09:23.394Z
40025814,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-06 MANT VEHICULOS Y EQ TRANSP,,2026-05-01T00:00:00.000Z,0,239370,2026-09-24T11:09:23.394Z
40025814,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-06 MANT VEHICULOS Y EQ TRANSP,,2026-06-01T00:00:00.000Z,0,448930,2026-09-24T11:09:23.394Z
40025814,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-06 MANT VEHICULOS Y EQ TRANSP,,2026-07-01T00:00:00.000Z,0,207403,2026-09-24T11:09:23.394Z
40025814,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-06 MANT VEHICULOS Y EQ TRANSP,,2026-08-01T00:00:00.000Z,0,1607277,2026-09-24T11:09:23.394Z
40025815,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-07 MANTENC. EQUIP. Y EDIFICIOS,,2026-01-01T00:00:00.000Z,0,1476435,2026-09-24T11:09:23.394Z
40025815,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-07 MANTENC. EQUIP. Y EDIFICIOS,,2026-02-01T00:00:00.000Z,0,520060,2026-09-24T11:09:23.394Z
40025815,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-07 MANTENC. EQUIP. Y EDIFICIOS,,2026-03-01T00:00:00.000Z,0,839633,2026-09-24T11:09:23.394Z
40025815,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-07 MANTENC. EQUIP. Y EDIFICIOS,,2026-04-01T00:00:00.000Z,0,819592,2026-09-24T11:09:23.394Z
40025815,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-07 MANTENC. EQUIP. Y EDIFICIOS,,2026-05-01T00:00:00.000Z,0,1251470,2026-09-24T11:09:23.394Z
40025815,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-07 MANTENC. EQUIP. Y EDIFICIOS,,2026-06-01T00:00:00.000Z,0,369142,2026-09-24T11:09:23.394Z
40025815,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-07 MANTENC. EQUIP. Y EDIFICIOS,,2026-07-01T00:00:00.000Z,0,2657950,2026-09-24T11:09:23.394Z
40025815,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-07 MANTENC. EQUIP. Y EDIFICIOS,,2026-08-01T00:00:00.000Z,0,999194,2026-09-24T11:09:23.394Z
40025818,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-10 GASTOS BANCARIOS,,2026-01-01T00:00:00.000Z,0,1217,2026-09-24T11:09:23.394Z
40025818,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-10 GASTOS BANCARIOS,,2026-02-01T00:00:00.000Z,0,1217,2026-09-24T11:09:23.394Z
40025818,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-10 GASTOS BANCARIOS,,2026-03-01T00:00:00.000Z,0,837437,2026-09-24T11:09:23.394Z
40025818,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-10 GASTOS BANCARIOS,,2026-04-01T00:00:00.000Z,0,29779,2026-09-24T11:09:23.394Z
40025818,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-10 GASTOS BANCARIOS,,2026-06-01T00:00:00.000Z,0,127094,2026-09-24T11:09:23.394Z
40025818,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-10 GASTOS BANCARIOS,,2026-07-01T00:00:00.000Z,0,47685,2026-09-24T11:09:23.394Z
40025819,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-11 INTERESES Y MULTAS,,2026-06-01T00:00:00.000Z,0,26815,2026-09-24T11:09:23.394Z
40025820,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-12 LEGALES Y NOTARIALES,,2026-01-01T00:00:00.000Z,0,63272,2026-09-24T11:09:23.394Z
40025820,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-12 LEGALES Y NOTARIALES,,2026-04-01T00:00:00.000Z,0,8500,2026-09-24T11:09:23.394Z
40025822,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-14 GRATIFICACIONES,,2026-01-01T00:00:00.000Z,0,163774,2026-09-24T11:09:23.394Z
40025822,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-14 GRATIFICACIONES,,2026-02-01T00:00:00.000Z,0,296990,2026-09-24T11:09:23.394Z
40025822,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-14 GRATIFICACIONES,,2026-03-01T00:00:00.000Z,0,305391,2026-09-24T11:09:23.394Z
40025822,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-14 GRATIFICACIONES,,2026-04-01T00:00:00.000Z,0,488440,2026-09-24T11:09:23.394Z
40025822,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-14 GRATIFICACIONES,,2026-05-01T00:00:00.000Z,0,543533,2026-09-24T11:09:23.394Z
40025822,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-14 GRATIFICACIONES,,2026-06-01T00:00:00.000Z,0,495831,2026-09-24T11:09:23.394Z
40025822,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-14 GRATIFICACIONES,,2026-07-01T00:00:00.000Z,0,485925,2026-09-24T11:09:23.394Z
40025822,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-14 GRATIFICACIONES,,2026-08-01T00:00:00.000Z,0,502354,2026-09-24T11:09:23.394Z
40025826,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-18 SEGUROS,,2026-01-01T00:00:00.000Z,0,332397,2026-09-24T11:09:23.394Z
40025826,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-18 SEGUROS,,2026-02-01T00:00:00.000Z,0,553206,2026-09-24T11:09:23.394Z
40025826,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-18 SEGUROS,,2026-03-01T00:00:00.000Z,0,1864915,2026-09-24T11:09:23.394Z
40025826,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-18 SEGUROS,,2026-04-01T00:00:00.000Z,0,250875,2026-09-24T11:09:23.394Z
40025826,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-18 SEGUROS,,2026-05-01T00:00:00.000Z,0,312946,2026-09-24T11:09:23.394Z
40025826,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-18 SEGUROS,,2026-06-01T00:00:00.000Z,0,417625,2026-09-24T11:09:23.394Z
40025826,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-18 SEGUROS,,2026-07-01T00:00:00.000Z,0,426184,2026-09-24T11:09:23.394Z
40025826,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-18 SEGUROS,,2026-08-01T00:00:00.000Z,0,590794,2026-09-24T11:09:23.394Z
40026078,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-21 Peajes,,2026-01-01T00:00:00.000Z,0,551165,2026-09-24T11:09:23.394Z
40026078,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-21 Peajes,,2026-02-01T00:00:00.000Z,0,814489,2026-09-24T11:09:23.394Z
40026078,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-21 Peajes,,2026-03-01T00:00:00.000Z,0,823229,2026-09-24T11:09:23.394Z
40026078,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-21 Peajes,,2026-04-01T00:00:00.000Z,0,1953119,2026-09-24T11:09:23.394Z
40026078,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-21 Peajes,,2026-05-01T00:00:00.000Z,0,3434481,2026-09-24T11:09:23.394Z
40026078,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-21 Peajes,,2026-06-01T00:00:00.000Z,0,1303234,2026-09-24T11:09:23.394Z
40026078,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-21 Peajes,,2026-07-01T00:00:00.000Z,0,759924,2026-09-24T11:09:23.394Z
40026078,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-21 Peajes,,2026-08-01T00:00:00.000Z,0,825023,2026-09-24T11:09:23.394Z
40025829,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-25 GAS,,2026-01-01T00:00:00.000Z,0,414706,2026-09-24T11:09:23.394Z
40025829,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-25 GAS,,2026-04-01T00:00:00.000Z,0,663529,2026-09-24T11:09:23.394Z
40025829,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-25 GAS,,2026-06-01T00:00:00.000Z,0,867227,2026-09-24T11:09:23.394Z
40025829,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-25 GAS,,2026-07-01T00:00:00.000Z,0,422353,2026-09-24T11:09:23.394Z
40025829,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-25 GAS,,2026-08-01T00:00:00.000Z,0,874874,2026-09-24T11:09:23.394Z
40025830,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-26 LOCOMOCION Y COLACION,,2026-01-01T00:00:00.000Z,0,130000,2026-09-24T11:09:23.394Z
40025830,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-26 LOCOMOCION Y COLACION,,2026-02-01T00:00:00.000Z,0,173500,2026-09-24T11:09:23.394Z
40025830,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-26 LOCOMOCION Y COLACION,,2026-03-01T00:00:00.000Z,0,310020,2026-09-24T11:09:23.394Z
40025830,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-26 LOCOMOCION Y COLACION,,2026-04-01T00:00:00.000Z,0,190500,2026-09-24T11:09:23.394Z
40025830,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-26 LOCOMOCION Y COLACION,,2026-05-01T00:00:00.000Z,0,292800,2026-09-24T11:09:23.394Z
40025830,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-26 LOCOMOCION Y COLACION,,2026-06-01T00:00:00.000Z,0,216667,2026-09-24T11:09:23.394Z
40025830,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-26 LOCOMOCION Y COLACION,,2026-07-01T00:00:00.000Z,0,230000,2026-09-24T11:09:23.394Z
40025830,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-26 LOCOMOCION Y COLACION,,2026-08-01T00:00:00.000Z,0,230000,2026-09-24T11:09:23.394Z
40026001,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-45 INDEMNIZACIONES,,2026-02-01T00:00:00.000Z,0,39772183,2026-09-24T11:09:23.394Z
40026002,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-46 FERIADO LEGAL,,2026-02-01T00:00:00.000Z,0,11098147,2026-09-24T11:09:23.394Z
40026002,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-46 FERIADO LEGAL,,2026-05-01T00:00:00.000Z,0,98362,2026-09-24T11:09:23.394Z
40026003,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-47 HORAS EXTRAS,,2026-02-01T00:00:00.000Z,0,6625,2026-09-24T11:09:23.394Z
40026003,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-47 HORAS EXTRAS,,2026-03-01T00:00:00.000Z,0,40165,2026-09-24T11:09:23.394Z
40026003,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-47 HORAS EXTRAS,,2026-04-01T00:00:00.000Z,0,172802,2026-09-24T11:09:23.394Z
40026003,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-47 HORAS EXTRAS,,2026-05-01T00:00:00.000Z,0,350459,2026-09-24T11:09:23.394Z
40026003,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-47 HORAS EXTRAS,,2026-06-01T00:00:00.000Z,0,234214,2026-09-24T11:09:23.394Z
40026003,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-47 HORAS EXTRAS,,2026-07-01T00:00:00.000Z,0,235542,2026-09-24T11:09:23.394Z
40026003,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-47 HORAS EXTRAS,,2026-08-01T00:00:00.000Z,0,214256,2026-09-24T11:09:23.394Z
40026069,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-49 UNIFORME PERSONAL,,2026-02-01T00:00:00.000Z,0,238618,2026-09-24T11:09:23.394Z
40026069,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-49 UNIFORME PERSONAL,,2026-03-01T00:00:00.000Z,0,60071,2026-09-24T11:09:23.394Z
40026069,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-49 UNIFORME PERSONAL,,2026-04-01T00:00:00.000Z,0,27723,2026-09-24T11:09:23.394Z
40026069,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-49 UNIFORME PERSONAL,,2026-05-01T00:00:00.000Z,0,266780,2026-09-24T11:09:23.394Z
40026069,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-49 UNIFORME PERSONAL,,2026-06-01T00:00:00.000Z,0,69900,2026-09-24T11:09:23.394Z
40026069,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-49 UNIFORME PERSONAL,,2026-07-01T00:00:00.000Z,0,464751,2026-09-24T11:09:23.394Z
40026069,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-49 UNIFORME PERSONAL,,2026-08-01T00:00:00.000Z,0,113240,2026-09-24T11:09:23.394Z
40026133,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-50 CONTRIBUCIONES,,2026-02-01T00:00:00.000Z,0,209345,2026-09-24T11:09:23.394Z
40026220,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-52 GASTO DE CORREO,,2026-05-01T00:00:00.000Z,0,59900,2026-09-24T11:09:23.394Z
40026409,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-83 BONOS,,2026-05-01T00:00:00.000Z,0,76558,2026-09-24T11:09:23.394Z
40026409,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-83 BONOS,,2026-06-01T00:00:00.000Z,0,36534,2026-09-24T11:09:23.394Z
40026451,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-86 LICENCIA DE MARCA,,2026-05-01T00:00:00.000Z,0,19980,2026-09-24T11:09:23.394Z
40026451,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-86 LICENCIA DE MARCA,,2026-06-01T00:00:00.000Z,0,20962,2026-09-24T11:09:23.394Z
40026529,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-95 INTERES FACTORING,,2026-02-01T00:00:00.000Z,0,325400,2026-09-24T11:09:23.394Z
40026572,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-99 GASTOS DE TELEFONO,,2026-01-01T00:00:00.000Z,0,149586,2026-09-24T11:09:23.394Z
40026572,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-99 GASTOS DE TELEFONO,,2026-02-01T00:00:00.000Z,0,368615,2026-09-24T11:09:23.394Z
40026572,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-99 GASTOS DE TELEFONO,,2026-03-01T00:00:00.000Z,0,295804,2026-09-24T11:09:23.394Z
40026572,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-99 GASTOS DE TELEFONO,,2026-04-01T00:00:00.000Z,0,381407,2026-09-24T11:09:23.394Z
40026572,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-99 GASTOS DE TELEFONO,,2026-05-01T00:00:00.000Z,0,174944,2026-09-24T11:09:23.394Z
40026572,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-99 GASTOS DE TELEFONO,,2026-06-01T00:00:00.000Z,0,214696,2026-09-24T11:09:23.394Z
40026572,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-99 GASTOS DE TELEFONO,,2026-07-01T00:00:00.000Z,0,225426,2026-09-24T11:09:23.394Z
40026572,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-99 GASTOS DE TELEFONO,,2026-08-01T00:00:00.000Z,0,230985,2026-09-24T11:09:23.394Z
40026667,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-03 INSUMOS DE LIMPIEZA,,2026-02-01T00:00:00.000Z,0,234706,2026-09-24T11:09:23.394Z
40026670,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-06 DERECHOS DE AGUA Y ACCESO,,2026-06-01T00:00:00.000Z,0,42017,2026-09-24T11:09:23.394Z
40026687,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-23 EQUIPO DE SEGURIDAD,,2026-02-01T00:00:00.000Z,0,131084,2026-09-24T11:09:23.394Z
40026687,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-23 EQUIPO DE SEGURIDAD,,2026-07-01T00:00:00.000Z,0,22009,2026-09-24T11:09:23.394Z
40026687,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-23 EQUIPO DE SEGURIDAD,,2026-08-01T00:00:00.000Z,0,709710,2026-09-24T11:09:23.394Z
40026857,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-37 CONVENIOS CENCOSUD,,2026-01-01T00:00:00.000Z,0,12107723,2026-09-24T11:09:23.394Z
40026857,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-37 CONVENIOS CENCOSUD,,2026-02-01T00:00:00.000Z,0,12759744,2026-09-24T11:09:23.394Z
40026857,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-37 CONVENIOS CENCOSUD,,2026-03-01T00:00:00.000Z,0,18209299,2026-09-24T11:09:23.394Z
40026857,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-37 CONVENIOS CENCOSUD,,2026-04-01T00:00:00.000Z,0,16868901,2026-09-24T11:09:23.394Z
40026857,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-37 CONVENIOS CENCOSUD,,2026-05-01T00:00:00.000Z,0,25221908,2026-09-24T11:09:23.394Z
40026857,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-37 CONVENIOS CENCOSUD,,2026-06-01T00:00:00.000Z,0,30810718,2026-09-24T11:09:23.394Z
40026857,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-37 CONVENIOS CENCOSUD,,2026-07-01T00:00:00.000Z,0,34860382,2026-09-24T11:09:23.394Z
40026857,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-37 CONVENIOS CENCOSUD,,2026-08-01T00:00:00.000Z,0,31363269,2026-09-24T11:09:23.394Z
40026858,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-38 CONVENIOS TOTTUS S,,2026-01-01T00:00:00.000Z,0,3748826,2026-09-24T11:09:23.394Z
40026858,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-38 CONVENIOS TOTTUS S,,2026-02-01T00:00:00.000Z,0,2809065,2026-09-24T11:09:23.394Z
40026858,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-38 CONVENIOS TOTTUS S,,2026-03-01T00:00:00.000Z,0,2584764,2026-09-24T11:09:23.394Z
40026858,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-38 CONVENIOS TOTTUS S,,2026-04-01T00:00:00.000Z,0,3876515,2026-09-24T11:09:23.394Z
40026858,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-38 CONVENIOS TOTTUS S,,2026-05-01T00:00:00.000Z,0,5546870,2026-09-24T11:09:23.394Z
40026858,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-38 CONVENIOS TOTTUS S,,2026-06-01T00:00:00.000Z,0,6549628,2026-09-24T11:09:23.394Z
40026858,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-38 CONVENIOS TOTTUS S,,2026-07-01T00:00:00.000Z,0,1678450,2026-09-24T11:09:23.394Z
40026858,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-38 CONVENIOS TOTTUS S,,2026-08-01T00:00:00.000Z,0,5696355,2026-09-24T11:09:23.394Z
40026861,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-41 ANALISIS LABORATORIO,,2026-04-01T00:00:00.000Z,0,270953,2026-09-24T11:09:23.394Z
40026861,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-41 ANALISIS LABORATORIO,,2026-05-01T00:00:00.000Z,0,120520,2026-09-24T11:09:23.394Z
40026861,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-41 ANALISIS LABORATORIO,,2026-06-01T00:00:00.000Z,0,244580,2026-09-24T11:09:23.394Z
40026944,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-59 BENEFICIOS DEL PERSONAL,,2026-01-01T00:00:00.000Z,0,39500,2026-09-24T11:09:23.394Z
40026944,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-59 BENEFICIOS DEL PERSONAL,,2026-05-01T00:00:00.000Z,0,202806,2026-09-24T11:09:23.394Z
40026944,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-59 BENEFICIOS DEL PERSONAL,,2026-06-01T00:00:00.000Z,0,79280,2026-09-24T11:09:23.394Z
40026587,4,Total Pérdidas,4204 FLUCTUACION DE CAMBIOS,4204-06 LICENCIAS Y SOFTWARE,,2026-01-01T00:00:00.000Z,0,79456,2026-09-24T11:09:23.394Z
40026587,4,Total Pérdidas,4204 FLUCTUACION DE CAMBIOS,4204-06 LICENCIAS Y SOFTWARE,,2026-02-01T00:00:00.000Z,0,79412,2026-09-24T11:09:23.394Z
40026587,4,Total Pérdidas,4204 FLUCTUACION DE CAMBIOS,4204-06 LICENCIAS Y SOFTWARE,,2026-03-01T00:00:00.000Z,0,19323,2026-09-24T11:09:23.394Z
40026587,4,Total Pérdidas,4204 FLUCTUACION DE CAMBIOS,4204-06 LICENCIAS Y SOFTWARE,,2026-04-01T00:00:00.000Z,0,79683,2026-09-24T11:09:23.394Z
40026587,4,Total Pérdidas,4204 FLUCTUACION DE CAMBIOS,4204-06 LICENCIAS Y SOFTWARE,,2026-05-01T00:00:00.000Z,0,80240,2026-09-24T11:09:23.394Z
40026587,4,Total Pérdidas,4204 FLUCTUACION DE CAMBIOS,4204-06 LICENCIAS Y SOFTWARE,,2026-06-01T00:00:00.000Z,0,81221,2026-09-24T11:09:23.394Z
40026587,4,Total Pérdidas,4204 FLUCTUACION DE CAMBIOS,4204-06 LICENCIAS Y SOFTWARE,,2026-07-01T00:00:00.000Z,0,186631,2026-09-24T11:09:23.394Z
40026587,4,Total Pérdidas,4204 FLUCTUACION DE CAMBIOS,4204-06 LICENCIAS Y SOFTWARE,,2026-08-01T00:00:00.000Z,0,81690,2026-09-24T11:09:23.394Z
40026591,4,Total Pérdidas,4204 FLUCTUACION DE CAMBIOS,4204-10 RECICLAJE / BASURA,,2026-06-01T00:00:00.000Z,0,467787,2026-09-24T11:09:23.394Z
40026591,4,Total Pérdidas,4204 FLUCTUACION DE CAMBIOS,4204-10 RECICLAJE / BASURA,,2026-07-01T00:00:00.000Z,0,468286,2026-09-24T11:09:23.394Z
40026591,4,Total Pérdidas,4204 FLUCTUACION DE CAMBIOS,4204-10 RECICLAJE / BASURA,,2026-08-01T00:00:00.000Z,0,200000,2026-09-24T11:09:23.394Z
40025841,4,Total Pérdidas,4205 GASTOS FINANCIEROS,4205-01 INTERESES Y REAJUSTES,,2026-01-01T00:00:00.000Z,0,7475,2026-09-24T11:09:23.394Z
40025841,4,Total Pérdidas,4205 GASTOS FINANCIEROS,4205-01 INTERESES Y REAJUSTES,,2026-04-01T00:00:00.000Z,0,1320,2026-09-24T11:09:23.394Z
40025921,4,Total Pérdidas,4205 GASTOS FINANCIEROS,4205-05 DEPRECIACION,,2026-01-01T00:00:00.000Z,0,1945957,2026-09-24T11:09:23.394Z
40025921,4,Total Pérdidas,4205 GASTOS FINANCIEROS,4205-05 DEPRECIACION,,2026-02-01T00:00:00.000Z,0,1945954,2026-09-24T11:09:23.394Z
40025921,4,Total Pérdidas,4205 GASTOS FINANCIEROS,4205-05 DEPRECIACION,,2026-03-01T00:00:00.000Z,0,1948419,2026-09-24T11:09:23.394Z
40025921,4,Total Pérdidas,4205 GASTOS FINANCIEROS,4205-05 DEPRECIACION,,2026-04-01T00:00:00.000Z,0,1695574,2026-09-24T11:09:23.394Z
40025921,4,Total Pérdidas,4205 GASTOS FINANCIEROS,4205-05 DEPRECIACION,,2026-05-01T00:00:00.000Z,0,1695573,2026-09-24T11:09:23.394Z
40025921,4,Total Pérdidas,4205 GASTOS FINANCIEROS,4205-05 DEPRECIACION,,2026-06-01T00:00:00.000Z,0,1695572,2026-09-24T11:09:23.394Z
40025921,4,Total Pérdidas,4205 GASTOS FINANCIEROS,4205-05 DEPRECIACION,,2026-07-01T00:00:00.000Z,0,1696424,2026-09-24T11:09:23.394Z
40025921,4,Total Pérdidas,4205 GASTOS FINANCIEROS,4205-05 DEPRECIACION,,2026-08-01T00:00:00.000Z,0,1710709,2026-09-24T11:09:23.394Z
40026139,4,Total Pérdidas,4301 GASTOS DE VENTAS,4301-07 COMISIONES BANCARIAS,,2026-01-01T00:00:00.000Z,0,445733,2026-09-24T11:09:23.394Z
40026139,4,Total Pérdidas,4301 GASTOS DE VENTAS,4301-07 COMISIONES BANCARIAS,,2026-02-01T00:00:00.000Z,0,389450,2026-09-24T11:09:23.394Z
40026139,4,Total Pérdidas,4301 GASTOS DE VENTAS,4301-07 COMISIONES BANCARIAS,,2026-03-01T00:00:00.000Z,0,645784,2026-09-24T11:09:23.394Z
40026139,4,Total Pérdidas,4301 GASTOS DE VENTAS,4301-07 COMISIONES BANCARIAS,,2026-04-01T00:00:00.000Z,0,242409,2026-09-24T11:09:23.394Z
40026139,4,Total Pérdidas,4301 GASTOS DE VENTAS,4301-07 COMISIONES BANCARIAS,,2026-05-01T00:00:00.000Z,0,248078,2026-09-24T11:09:23.394Z
40026139,4,Total Pérdidas,4301 GASTOS DE VENTAS,4301-07 COMISIONES BANCARIAS,,2026-06-01T00:00:00.000Z,0,410488,2026-09-24T11:09:23.394Z
40026139,4,Total Pérdidas,4301 GASTOS DE VENTAS,4301-07 COMISIONES BANCARIAS,,2026-07-01T00:00:00.000Z,0,166804,2026-09-24T11:09:23.394Z
40026139,4,Total Pérdidas,4301 GASTOS DE VENTAS,4301-07 COMISIONES BANCARIAS,,2026-08-01T00:00:00.000Z,0,45028,2026-09-24T11:09:23.394Z
40026935,4,Total Pérdidas,4301 GASTOS DE VENTAS,4301-20 COSTO PRODUCTO ENTERO,,2026-01-01T00:00:00.000Z,0,8642430,2026-09-24T11:09:23.394Z
